source_page,region,circ_num,circonscription,inscrits,votants,taux_participation,blancs_nuls,exprimes,parti,candidat,voix,pourcentage,elu
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,PDCI-RDA,KOFFI SERGES AZI,2511,21.02,False
25,LOH-DJIBOUA,134,"BOUAFLE, COMMUNE",43844.0,12123.0,27.65,180.0,11943.0,INDEPENDANT,ZORO BI BALLO FRANCK,216,2.5,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,PDCI-RDA,TRAZIE BI GUESSAN,2570,29.75,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,MGC,KOUAME BI BLI ROBERT,92,1.06,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,INDEPENDANT,KEITA ABDOULAYE,849,12.43,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,CNDCI,KONAN BLE OSWALD ANATOLE N'KONIAN,477,6.99,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,INDEPENDANT,KOUAKOU KOUADIO PATRICE,284,4.16,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,INDEPENDANT,KOUAKOU MESMER BECANTY,1026,15.03,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,INDEPENDANT,KOUADIO ATOBE JACOB ANDERSON,388,5.68,False
25,MARAHOUE,135,"BOUAFLE, COMMUNE",35059.0,8815.0,25.14,175.0,8640.0,INDEPENDANT,YAO AFFOUE MARINA,236,3.46,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,KOUASSI BI KOUASSI GUILLAUME,135,1.98,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,RHDP,BEMA COULIBALY,2402,35.18,True
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,CAHIE KAKOU GUY JOEL,17,0.25,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,KOFFI AHOU MICHELE DEBORAH KOUADIO,64,0.94,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,OUADI NDRI LOU YALOU RACHELLE,353,5.17,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,TOUVOLI BI KOUADIO MARTIAL,54,0.79,False
25,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,PDCI-RDA,GAULLY SAHOUA ANTOINE SYLVAIN PEPIN,484,7.09,False
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,MA BI MONOUIN STEPHANE DE-DEN,1023,7.15,False
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,RHDP,SATI LOU GOLENAN MADELEINE EPSE TOUVOLI,7447,52.08,True
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,SEYBOU DIARRA,154,1.08,False
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,KOFFI YAO APPOLINAIRE,173,1.21,False
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,BOTTY BI NEDRO SERGE,2913,20.37,False
26,MARAHOUE,136,"BOUAFLE, COMMUNE",20818.0,6995.0,33.6,167.0,6828.0,INDEPENDANT,KONE NGOLO LASSINA KONE,123,0.86,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,INDEPENDANT,YEO SOULEYMANE OUATTARA,313,2.19,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,INDEPENDANT,KOUYATE SANAKRO,741,5.18,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,GP-PAIX,SERY BI BOLY EMMANUEL,95,0.66,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,CODE,BOTTY KOMON ALEXIS,97,0.68,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,PDCI-RDA,TCHEL-BI LAHORE GHISLAIN,910,6.36,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,INDEPENDANT,GOORE BI GNAMIEN WILLY TAUNIN,205,1.43,False
26,MARAHOUE,137,"BOUAFLE, COMMUNE",48502.0,14650.0,30.2,350.0,14300.0,INDEPENDANT,DJE BI GOHAI AUDRIC-LANDRY,1055,15.69,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,INDEPENDANT,YOUAN BI TRAZIE BERTRAND ATHANASE,761,11.31,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,ADCI,IRIE BI ZOU FULBERT,13,0.19,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,PDCI-RDA,DJE BI SAMEDI BERNARD ZEHOUA,138,2.05,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,MGC,IRIE BI IRIE AMBROISE,67,1.0,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,INDEPENDANT,DIDI BI TRA SYLVAIN,138,2.05,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,INDEPENDANT,SEHI BI KOUE ALPHONSE,2210,28.71,True
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,RHDP,DJO BI MIZAN HONORE DES AMIS,1720,22.34,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,INDEPENDANT,ZA BI ZAN MARCEL PAGNOL,322,4.18,False
26,MARAHOUE,138,"BOUAFLE, COMMUNE",22447.0,6845.0,30.49,119.0,6726.0,INDEPENDANT,VAMI BI NENE JOSEPH,1841,23.91,False
26,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,YOUAN BI TRA JEAN-CLAUDE,878,11.4,False
26,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,ADCI,ZOHOU BI NENON HONORE,223,2.9,False
26,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,IRIE BI ZORO SAMUEL,178,2.31,False
26,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,CODE,TRA BI CA PAUL,51,0.66,False
26,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,SIKA BI BOLOU BERENGER,114,1.48,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,DJE-BI-DJE OLIVIER VAMY,1462,28.03,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,BOUE BI IRIE MARCELIN,73,1.4,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,CODE,KAHOU BI KALOU ROMEO,4,0.08,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,KARAMOKO GAHOUSSOU,284,5.44,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,DIALLO HABIB PEGAHTIEN,766,14.69,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,TOURE KALPI GISELLE,674,12.92,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,INDEPENDANT,BEKOIN EHORODOU JORIS BENJAMIN,244,1.8,False
27,MARAHOUE,139,"BOUAFLE, COMMUNE",23114.0,7950.0,34.39,251.0,7699.0,RHDP,N'GUESSAN AHONDJOU,9625,70.83,True
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,INDEPENDANT,KOUADIO KOUAKOU JULIEN,178,1.31,False
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,PDCI-RDA,KWABENA KOUASSI STEPHANE,3419,25.16,False
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,INDEPENDANT,AKA BONI MARC,1152,16.49,False
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,INDEPENDANT,HAMIAN OI HAMIAN ETIENNE,76,1.09,False
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,INDEPENDANT,KOUAME NGUADAH GEORGES,177,2.53,False
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,RHDP,ASSOUGBA JACOB AMOIN,2933,41.98,True
27,MARAHOUE,154,"BOUAFLE, COMMUNE",34560.0,14012.0,40.54,424.0,13588.0,INDEPENDANT,ETTIEN AKA JEAN-CHARLES,51,0.73,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,AKESSE TEHIA EMILIENNE,72,1.03,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,ADCI,EHUI ASSOUO BENOIT,30,0.43,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,GOLI TINAN ESTELLE AURELIE,624,8.93,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,PDCI-RDA,KABLAN ANZIAN ANDRE,852,12.2,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,KOUAME MESMIN KOMOE,2214,22.2,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,EHOUSSOU MELISSA SOMA FLORA,472,4.73,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,ETILE ABOH FREDERIC,63,0.63,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,INDEPENDANT,TEHOUA KISSI THEOPHILE,100,1.0,False
27,MARAHOUE,157,"BONGOUANOU, COMMUNE",24670.0,7232.0,29.31,246.0,6986.0,RHDP,FETE ANE BENJAMIN,2218,22.24,False
27,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,INDEPENDANT,KOUA CHARLES-PHILIPPS KINIMO,327,3.28,False
27,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,ADCI,BOSSON BROU KOWOUSSA EVARISTE,249,2.5,False
27,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,FPI,DIBY KOKORA BOADY BERNARD,3093,31.01,True
27,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,INDEPENDANT,AHONON ROMEO RAOUL ANE,60,0.6,False
27,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,INDEPENDANT,KASSI KOUAME JEAN-BAPTISTE,245,2.46,False
28,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,RHDP,KOUAKOU DAPA YAO KOSSONOU MARCELLIN,2862,35.53,False
28,MORONOU,158,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,34019.0,10414.0,30.61,439.0,9975.0,ADCI,AKA NZI SEVERIN,121,1.5,False
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,FPI,KOUAME KONGO GREGOIRE,1265,15.7,False
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,INDEPENDANT,NIAMIAN N'GUESSAN RAOUL THIBAUT,732,9.09,False
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,PDCI-RDA,AKA DESQUITH AMBROISE,2995,37.18,True
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,INDEPENDANT,KANGA KACOU ANTOINE,3346,35.89,True
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,RHDP,NIAMIAN KOKOLO JEAN-PIERRE,2604,27.93,False
28,MORONOU,161,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19083.0,8372.0,43.87,317.0,8055.0,INDEPENDANT,COULIBALY ABIBA EPSE COULIBALY,56,0.6,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,INDEPENDANT,MOREAU KABLAN BILE CHARLES ARMEL,223,2.39,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,ADCI,KOUAME DJA ESSAN FRANCOIS,361,3.87,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,INDEPENDANT,KOUAME TIEMELE,72,0.77,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,PDCI-RDA,AKA AMANAN VERONIQUE,2536,27.2,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,INDEPENDANT,KOFFI DJAH DANIEL,105,1.96,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,INDEPENDANT,SALIA BLE SOLANGE,117,2.18,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,INDEPENDANT,BONI TANO N'GUESSAN NOELLE MARIE EPOUSE EKPONON,1337,24.93,False
28,MORONOU,162,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,27427.0,9770.0,35.62,446.0,9324.0,GP-PAIX,KANGAH AMANI SERGE,174,3.25,False
28,MORONOU,148,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19218.0,5564.0,28.95,202.0,5362.0,RHDP,ZEKRE ZADI CHRIST-YVAN,1597,29.78,True
28,MORONOU,148,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19218.0,5564.0,28.95,202.0,5362.0,INDEPENDANT,DOGUI MARIE-NOELLE,1256,23.42,False
28,MORONOU,148,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19218.0,5564.0,28.95,202.0,5362.0,ADCI,KOUADIO KONAN CALVIN,57,1.06,False
28,MORONOU,148,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19218.0,5564.0,28.95,202.0,5362.0,PDCI-RDA,BLE SAILLY FELIX,669,12.48,False
28,MORONOU,148,ET SOUS-PREFECTURES ET BONGOUANOU SOUS-,19218.0,5564.0,28.95,202.0,5362.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",2911,44.59,False
28,MORONOU,149,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",27640.0,6852.0,24.79,323.0,6529.0,INDEPENDANT,"POUR LE DEVELOPPEMENT DE BUYO, JE VOTE UTILE",71,1.09,False
28,MORONOU,149,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",27640.0,6852.0,24.79,323.0,6529.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",2877,23.4,False
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,PDCI-RDA,TOUS ENSEMBLE POUR LA COTE D'IVOIRE,6881,55.96,True
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,INDEPENDANT,CITOYEN ENGAGE POUR LE PEUPLE,117,0.95,False
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,INDEPENDANT,SAYERE MARTIAL OUPOH,1006,16.92,False
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,INDEPENDANT,SAHIFO ALIGBA ARNAUD,432,7.27,False
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,INDEPENDANT,DJEDJE MADOU JOEL,199,3.35,False
28,NAWA,150,"BUYO ET DAPEOUA, COMMUNES ET SOUS-PREFECTURES",57090.0,12968.0,22.72,671.0,12297.0,RHDP,ZAKO OUPO ESAIE,1559,26.22,False
28,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,INDEPENDANT,DOBO RENAUD MARCEL ANDREA,171,2.88,False
28,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,INDEPENDANT,SERI HORTENSE EMMA,619,10.41,False
28,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,PDCI-RDA,GOBO YOKORE BERNARD,1886,31.72,True
28,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,INDEPENDANT,SERY KOBOU FABRICE,25,0.42,False
29,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,INDEPENDANT,KOUADIO GBOGBO ERIC,430,4.84,False
29,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,RHDP,KONE DOSSOGUI,3130,35.26,True
29,NAWA,151,"GRAND-ZATIRY, COMMUNES ET SOUS-PREFECTURE",19273.0,6190.0,32.12,244.0,5946.0,INDEPENDANT,BONI N'GUESSAN PLACIDE -STEPHANE,165,1.86,False
29,NAWA,152,"LILIYO ET OKROUYO, COMMUNES ET SOUS-PREFECTURES",34787.0,9285.0,26.69,409.0,8876.0,INDEPENDANT,ADOU LANDRY JEAN-FRANCOIS,182,2.05,False
29,NAWA,152,"LILIYO ET OKROUYO, COMMUNES ET SOUS-PREFECTURES",34787.0,9285.0,26.69,409.0,8876.0,PDCI-RDA,KOUADIA BEDI NOEL-OLIVIER,2457,27.68,False
29,NAWA,152,"LILIYO ET OKROUYO, COMMUNES ET SOUS-PREFECTURES",34787.0,9285.0,26.69,409.0,8876.0,INDEPENDANT,ZIRIGNON SEKOU LIGNON,1341,14.99,False
29,NAWA,152,"LILIYO ET OKROUYO, COMMUNES ET SOUS-PREFECTURES",34787.0,9285.0,26.69,409.0,8876.0,INDEPENDANT,KOFFI KOUADIO OBED,87,0.97,False
29,NAWA,153,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",53618.0,9246.0,17.24,301.0,8945.0,RHDP,SANGARE MOUSSA,4103,45.87,True
29,NAWA,153,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",53618.0,9246.0,17.24,301.0,8945.0,INDEPENDANT,KONE MAMADOU,85,0.95,False
29,NAWA,153,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",53618.0,9246.0,17.24,301.0,8945.0,PDCI-RDA,DABA DAGNOGO,2524,28.22,False
29,NAWA,153,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",53618.0,9246.0,17.24,301.0,8945.0,INDEPENDANT,BOCANDA CEST CHEZ NOUS,2548,14.6,False
29,NAWA,153,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",53618.0,9246.0,17.24,301.0,8945.0,INDEPENDANT,GENERATION UNIE ET SOLIDAIRE,752,4.31,False
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,CNDCI,COHESION-JUSTICE-DEVELOPPEMENT,404,2.32,False
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",5608,32.14,False
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,PDCI-RDA,TOUS ENSEMBLE POUR LA COTE D'IVOIRE,7887,45.2,True
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,INDEPENDANT,KOUAKOU KOUADIO JOSEPH,1128,22.15,False
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,INDEPENDANT,KOFFI AMANI FERDINAND,256,5.03,False
29,NAWA,155,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",44988.0,18242.0,40.55,791.0,17451.0,RHDP,KOUASSI KOUAKOU NARCISSE,2116,41.56,True
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,INDEPENDANT,KANGAH KONAN DENIS,35,0.69,False
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,INDEPENDANT,YAPO BERTHE TATIANA,227,4.46,False
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,PDCI-RDA,YAO KOFFI JEAN PAUL,1260,24.74,False
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,INDEPENDANT,N'GUESSAN JOLIANE CLAIRE EPOUSE KOUAKOU,117,2.06,False
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,RHDP,KOFFI EUGENE,1838,32.33,False
29,NAWA,156,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13333.0,5319.0,39.89,227.0,5092.0,INDEPENDANT,ALLOU CHRISTOPHE N'GORAN,1304,22.93,False
29,NAWA,159,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13202.0,5902.0,44.71,216.0,5686.0,INDEPENDANT,KOUAME KOUADIO GERARD,161,2.83,False
29,NAWA,159,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13202.0,5902.0,44.71,216.0,5686.0,PDCI-RDA,LANGUI KOUADIO MARC,2178,38.3,True
29,NAWA,159,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13202.0,5902.0,44.71,216.0,5686.0,INDEPENDANT,NZI YANN-GABRIEL DIBY,405,3.99,False
29,NAWA,159,"SOUBRE, COMMUNES ET SOUS-PREFECTURE",13202.0,5902.0,44.71,216.0,5686.0,INDEPENDANT,DJAHA JEAN PARNELL,157,1.54,False
29,NAWA,160,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",36237.0,10564.0,29.15,401.0,10163.0,RHDP,COULIBALY ADAMA,6793,66.84,True
29,NAWA,160,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",36237.0,10564.0,29.15,401.0,10163.0,PDCI-RDA,KONAN KOUAKOU RENE,2513,24.73,False
30,NAWA,160,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",36237.0,10564.0,29.15,401.0,10163.0,RHDP,COULIBALY ISSA,6287,45.71,True
30,NAWA,160,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",36237.0,10564.0,29.15,401.0,10163.0,INDEPENDANT,BAKAYOKO DAOUDA TENEMANGAN,3849,27.99,False
30,NAWA,163,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",28727.0,13999.0,48.73,246.0,13753.0,INDEPENDANT,SORO KADOGNON CHARLES,243,1.77,False
30,NAWA,163,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",28727.0,13999.0,48.73,246.0,13753.0,INDEPENDANT,AMINATA OUATTARA,3011,21.89,False
30,NAWA,163,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",28727.0,13999.0,48.73,246.0,13753.0,INDEPENDANT,SORO NGOLOGNINHE MAMADOU,7806,39.27,False
30,NAWA,164,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",32495.0,20095.0,61.84,218.0,19877.0,RHDP,COULIBALY ALI KADER,11349,57.1,True
30,NAWA,164,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",32495.0,20095.0,61.84,218.0,19877.0,INDEPENDANT,DIABATE HAMIDOU,82,0.41,False
30,NAWA,164,"DIMBOKRO, COMMUNE ET SOUS-PREFECTURE",32495.0,20095.0,61.84,218.0,19877.0,RHDP,SORO FOBEH,4605,40.09,False
30,NAWA,165,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",16977.0,11753.0,69.23,267.0,11486.0,INDEPENDANT,SORO ZANA,6656,57.95,True
30,NAWA,165,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",16977.0,11753.0,69.23,267.0,11486.0,INDEPENDANT,YEO YALLAMISSA,497,6.38,False
30,NAWA,166,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",14548.0,7943.0,54.6,153.0,7790.0,INDEPENDANT,COULIBALY DIEUDONNE NANGA,3022,38.79,False
30,NAWA,166,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",14548.0,7943.0,54.6,153.0,7790.0,INDEPENDANT,OUATTARA ADAMA BEMITIAN,6484,58.22,True
30,PORO,167,"KATIALI ET NIOFOIN, COMMUNES ET SOUS-PREFECTURES",19557.0,11288.0,57.72,151.0,11137.0,RHDP,TUO SERIBA,4535,40.72,False
